created_at,mint,symbol,refusal_reason,token_peak,token_label,inflow,trigger_mult,signature
2026-07-28 18:47:23.934487+00,E2vex8cGcBpfA24HB43ANMBQ4Mq5GG7D8B6AjEALpump,dinocoin,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),2.776,winner,1.130,1.239,RUG_RISK
2026-07-28 18:56:13.478487+00,CyFMFt7UYfpiuH1ULm6QPgk5q9GLEMZYzxL1PuY3pump,DUFROG,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),3.042,winner,1.435,1.923,BASE
2026-07-28 18:57:08.27356+00,EVEvhWLGnBxHN661CXsxpdmgHWeMDcau76pqChX4uT7S,POMERANIAN,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),2.800,winner,1.204,1.440,BASE
2026-07-28 19:11:25.518626+00,DKvkYE3Cwez19FfkGsC8mEd84W8h9LbB9SBX3MjQpump,TIME,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),1.770,dud,1.140,1.266,RUG_RISK
2026-07-28 19:14:52.457789+00,CeDCQj28aQH6tPRhEDY45Uj1Z4rRPfpfYXbicK64ZtHh,ANTARY,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),1.267,rug,1.098,1.201,RUG_RISK
2026-07-28 19:34:18.32253+00,BG4PipQrP7kQfhkSYp9DSMpbAp6G2nDttNJNeDLppump,CATHOOD,"inflow 1.12× below the 1.2× floor — sub-envelope crowd-pass ran −$0.81/t at size (F3 floor, ratified; paper probes it)",2.284,winner,1.124,1.222,BASE
2026-07-28 19:41:37.267693+00,58KfRTTRqNRNgyxThbRndZYxuvr4KoyuwuwZHNnupump,DRAGO,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),2.390,winner,1.176,1.336,RUG_RISK
2026-07-28 19:57:26.157251+00,EiAsJvYospNxVPtUoGbjUreXNbWcxdpKaiqeJNk6pump,shrek,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.543,dud,1.266,1.489,RUG_RISK
2026-07-28 19:59:39.686163+00,9t5L6Y7ztc6fFk4BF544onT8e9pjoZKsd7zVpvDjpump,OpenCodeJr,sizer $1.30 below fee-viable floor $2.50 — probe-class stays paper (sizer-responsive; mandate tickets are PRECISION-only),3.189,winner,1.252,1.492,RUG_RISK
2026-07-28 20:18:37.537602+00,HVJHrC4HHkSLHdrbV17opg2YBHHSnnSmUBLw1ZWhy7JB,COOTERMOGGING,MOON_STEADY — regime gate: 8h paper -30.1% on 14 — benched,1.641,rug,1.282,1.641,MOON_STEADY
2026-07-28 20:23:13.414445+00,3vxerobeXNZyduTHEHvrEVHy2Ew1WBVGWpfD8XXq9PxD,COVENANT,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),2.960,winner,1.116,1.241,RUG_RISK
2026-07-28 20:24:54.612995+00,5qCTeG8uwa7rMfbo6G8cmm5wz4a4twr8D5DWwm6opump,LeEffect,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),2.672,winner,1.148,1.281,RUG_RISK
2026-07-28 20:37:44.063964+00,76M2shssHiwx724oxUJMqM6jiYdmWXT7kraaibzAEmkJ,panama,dbc ticket: venue rug tide 250/415 (60% ≥ 50%) — moon door waits out the tide,3.799,winner,1.313,1.634,MOON_FAST
2026-07-28 20:57:48.510728+00,E54BJ9dhnXVGJtFQWw1ccmR5Qox6DyBV32KMsndURvLq,NPNG,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),2.281,winner,1.309,1.646,RUG_RISK
2026-07-28 21:05:39.079232+00,EVWN5UQuwihc3FAdAQkUvV6tha37LMYHkddcLt4kiQcT,PIPEDOG,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),2.743,winner,1.269,1.612,BASE
2026-07-28 21:10:18.811265+00,AYMEVkbSowkh72UVQTvBkdCvhDnm3eqdkGFArYdweSWA,SWA,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.884,rug,1.117,1.219,RUG_RISK
2026-07-28 21:11:17.198684+00,5dVDRo9PUBQihw7TQowpDkPCLKSw5T5vzXkn8mqEW7SB,RAWR,pool 2009 below the 8000 depth floor — no exit at size,1.510,rug,1.229,1.510,MOON_STEADY
2026-07-28 21:12:44.862822+00,Fu4D6qVkyejNhRH193pyjbiT5dSgJvRAafsozyZApump,PAPI,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),3.360,winner,1.276,1.568,RUG_RISK
2026-07-28 21:20:39.89472+00,7NCtiDLoDEGZSkApH6kCeqy5k5NJj9Mriz5pjtcWpump,Gnomes,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),6.040,winner,1.152,1.284,RUG_RISK
2026-07-28 21:29:09.667157+00,8XRUvw5SpzK7uMuKaHyqAUoZtCG8Svxu99vRcsktuNHb,Gnomes,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),5.483,winner,1.153,1.330,MOON_STEADY
2026-07-28 21:33:07.385767+00,btPi3SxifBboQeZdrVGBXHcij8n9iUCrDAM5X19w8hv,PIPEDOG,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),13.189,winner,1.218,1.472,BASE
2026-07-28 21:37:14.118896+00,6jRvg5ZV2t7QjmFeyrQLHAj3bdGHvm7TNAzGj8g8Vzp4,RAWR,pool 2186 below the 8000 depth floor — no exit at size,2.409,winner,1.212,1.470,MOON_SLOW
2026-07-28 21:42:44.526477+00,6u7anCtCU7QRhH5UinCQsagmyTbb4euGjUnZZGyjqyNw,URANUS,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),2.369,winner,1.312,1.718,RISER
2026-07-28 21:43:04.582231+00,2sZSBKKriEuPXhFWozfYn7AUo6ti56YushcgT8VSpump,EGG,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),2.297,winner,1.314,1.630,RUG_RISK
2026-07-28 21:46:47.657147+00,5tEiAVsNCq9MZi8jn3RoTvY1vZCuhVEKR9wxYaMFYU6q,RAWR,MOON_STEADY — regime gate: 8h paper -29.5% on 16 — benched,1.831,rug,1.367,1.816,MOON_STEADY
2026-07-28 21:56:11.499833+00,92ULP9FgN58UFXomEB2PPUsRdk46jdDyCZuF62XQpump,NFTITS,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),2.376,winner,1.223,1.433,RUG_RISK
2026-07-28 22:22:58.120724+00,4zB78tL7mpQm5e8Ja4SvQHViP1BxGR2RHn8MU77jZMsR,psyopdog,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),12.964,winner,1.130,1.319,MOON_SLOW
2026-07-28 22:37:13.67319+00,9dEWDYS4ULTKwKgddpnpLz7fD9UiEMGG8ek9vYs57Cph,PIPECAT,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),1.618,rug,1.181,1.390,RUG_RISK
2026-07-28 22:50:39.729369+00,6Z8Dkos2KPjXeUppHXWuvmPeJTDuxdywcrmr9hbR2sYk,CryingCat,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),2.957,winner,1.135,1.286,RUG_RISK
2026-07-28 23:00:25.793436+00,4NSm4rwnXW9KNeDB7h4kb8ciHSbSfb8iyF4PuiSi1P9U,Brötchen,pool 1423 below the 8000 depth floor — no exit at size,1.695,rug,1.286,1.695,MOON_FAST
2026-07-28 23:20:55.469192+00,eL75ktKGXQaL7ruAT1DZnJQXPd7rdHcogkzTZNDTMaN,RAWR,MOON_STEADY — regime gate: 8h paper -28.6% on 14 — benched,25.568,winner,1.249,1.549,MOON_STEADY
2026-07-28 23:23:42.28369+00,8QEFnbRk83PwX81QkDWog5CKypRT9v7qYNK6u3Vnpump,SV,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),2.382,winner,1.209,1.409,RUG_RISK
2026-07-28 23:58:12.398242+00,CbB8zeG1sXsFjbChQPyyVmuwvLxDS1rbhQJkpksJS6DW,spooderman,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),5.339,winner,1.222,1.495,BASE
2026-07-29 00:00:13.640711+00,Hesh51dK1ZmtTqxRUH1FKv6vcfV9hBMJqNiEyREqYXoq,HOBBES,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),1.852,rug,1.255,1.570,RUG_RISK
2026-07-29 00:04:27.597024+00,81tAjdspNfudA3EJsgbNy4XyRWHH5N3C44v3KVJDoVHM,couillon,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),1.739,rug,1.288,1.655,BASE
2026-07-29 00:06:46.528961+00,3ZDrW5dycicWEUv6go2qGv6Vbs4n7fxdtv8aEddQh63o,Seal,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),3.013,winner,1.101,1.209,RUG_RISK
2026-07-29 00:08:25.457631+00,F5jZnThq4FmYQDmet92QHuuShdbj9G9b4e8juipguEfx,couillon,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),2.614,winner,1.354,1.837,RISER
2026-07-29 00:14:51.359358+00,75xZh6fnrN5kM7N1bbc8t22h9H2fNaMkk5xyJzA756i9,three,"trigger 1.89× declined — 1.66-1.95×@strong (extension closed 2026-07-27, rug-fill scoreboard), >2.05×, or unmeasured inflow",9.571,winner,1.395,1.889,RISER
2026-07-29 00:18:47.420712+00,6KkHki6sYad14BMo5Zpij8Q3KyNFT7nF3CpTKTXbwRUU,RADISH,pool 2078 below the 8000 depth floor — no exit at size,4.260,winner,1.235,1.529,MOON_FAST
2026-07-29 00:20:16.164341+00,AKe4Un9aLLfzWcigJcLVpArmVM81VnuV77v3RTR5cnhZ,PULSEDRIVE,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),1.621,dud,1.211,1.469,RISER
2026-07-29 00:28:54.583812+00,HwPywunGKDgwbZdjzbCZYGviGQMVugHQNNsryMxHpump,Fissure,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),2.700,winner,1.298,1.620,RUG_RISK
2026-07-29 00:31:31.099472+00,48mFDi7Pck4R9TTbMd4vC3rbDxsupVd4Poyy8MGPpump,DUCKO,inflow 1.15× below the 1.15× band (71% vs 45% win),3.902,winner,1.148,1.272,BASE
2026-07-29 00:32:07.073207+00,CVzD8fcpiqn2kMNDQAfUBfAYQqCS6ESkTBHx8DH1ftjx,ZOO,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),2.045,winner,1.166,1.362,RUG_RISK
2026-07-29 00:53:53.671681+00,HGzzsSdAqpWeQjgz7tTyNyY3fBc1rw3NbX9hfapysZPk,SpaceFart,pool 1922 below the 8000 depth floor — no exit at size,104.084,winner,1.204,1.455,MOON_SLOW
2026-07-29 00:53:53.956898+00,3G2At3nh674eLVjfRXnJw3HGsgQQAWMXCsPvt9tBpump,JUAN,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),4.508,winner,1.159,1.301,RUG_RISK
2026-07-29 00:56:13.117456+00,7ypaChTWfDFnyJHhqsvD7f9G4yjJ9JajWDV8XnoXmhFh,JUAN,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),3.946,winner,1.119,1.242,BASE
2026-07-29 01:13:39.855963+00,8UJPw1HCtite9uLPt2HM2nQ4g9uX5o9vMKfQ27MnHpkF,Mimmy,pool 1988 below the 8000 depth floor — no exit at size,4.713,winner,1.169,1.365,MOON_STEADY
2026-07-29 01:16:33.118069+00,GtRViP1sUpb5rwhU8EsLyKRFcNwP9hi1soSgGRPM4bdK,CIGCAT,pool 1937 below the 8000 depth floor — no exit at size,12.485,winner,1.186,1.405,MOON_STEADY
2026-07-29 01:16:35.807759+00,H1WTXr9JvpKTBzgREP4pCdLTQuVjCe3YotKvtU3kGUX1,SpaceFart,inflow 1.15× below the 1.15× band (71% vs 45% win),6.422,winner,1.150,1.370,MOON_STEADY
2026-07-29 01:25:46.080825+00,7om6LvudwRpo7kahHcKRRqYS4uVAxewieAhaz4LT4szJ,JUAN,pool 1886 below the 8000 depth floor — no exit at size,32.077,winner,1.167,1.361,MOON_STEADY
2026-07-29 01:35:54.23028+00,7ZwUBgJuuHbfWMk31BGBJY1wq4pUcrk4uoqiQtFFiJ2r,CIGCAT,inflow 1.13× below the 1.15× band (71% vs 45% win),2.102,winner,1.126,1.268,MOON_STEADY
2026-07-29 02:02:44.429981+00,4DKJG6gz2MZAdU8FLv8nG4cELfJkSY8C4ZiS5DZ1pump,WANCHAN,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),2.190,winner,1.439,1.927,RUG_RISK
2026-07-29 02:29:28.34997+00,3sNBH8fBhLxhWrff2NY1kDqd5KG6VjcUF3YQERuzzd73,WANCHAN,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.460,rug,1.110,1.222,RUG_RISK
2026-07-29 02:32:22.381571+00,BUUskKhuudvRTwAAcNfrNhZnmjFhHp749VADPo9WSe4V,POLYESTER,pool 1254 below the 8000 depth floor — no exit at size,1.612,rug,1.185,1.612,MOON_STEADY
2026-07-29 02:50:58.705857+00,AtEtoptgDgXJcHsUWhE2x8ZUfQt3U6J8TLvnBDF9pump,Booby,"trigger 1.74× declined — 1.66-1.95×@strong (extension closed 2026-07-27, rug-fill scoreboard), >2.05×, or unmeasured inflow",2.986,winner,1.367,1.745,RUG_RISK
2026-07-29 02:51:05.296395+00,J9vNkDYNm4jM4F18XrTLsJ9htk39KuRhPCVXTN7Em3fr,Cybercat,"no sell route at entry (strand-class damm-v2 ticket/RECOVERED) — one-way pool, would strand",1.278,rug,1.119,1.255,RUG_RISK
2026-07-29 02:51:48.633418+00,Hnt9fBdWGYYZmvNy3a2DeBPp5SwjtZnifRCj4fspump,鲣鸟,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),4.155,winner,1.383,1.787,RUG_RISK
2026-07-29 02:55:20.087552+00,7Ps65bR7fhXbTHLJqBzd6XWMtXt3AVAB9jneox7Kax4A,Cybercat,RECOVERED retrial cap reached (6/night) — demotion holds for the rest of the day,3.048,winner,1.127,1.268,RUG_RISK
2026-07-29 03:42:40.888329+00,Fmvetgm9PbfHGcrF443UcsjhgcoGkUj57kibo4Vuf9Nw,VOLE,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.269,dud,1.113,1.245,RUG_RISK
2026-07-29 03:47:10.506783+00,3RDNXjcn9ruoYqVTkgjhgfvhX5kFCZc2khDKCkncGsVo,VOLE,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),3.332,winner,1.347,1.851,RUG_RISK
2026-07-29 03:47:58.148343+00,3Y1mYdfHUVHc3MjAEpPq9ntNUFicGFjt6psxxzYwpump,PHILO,RECOVERED retrial cap reached (6/night) — demotion holds for the rest of the day,2.623,winner,1.302,1.594,MOON_STEADY
2026-07-29 04:11:14.42372+00,MhKt7KtZ5DupBXs1We1GH9gfLGirJwTNdzddY7g5uHL,BullPad,RECOVERED retrial cap reached (6/night) — demotion holds for the rest of the day,1.581,rug,1.165,1.356,RISER
2026-07-29 04:11:31.909838+00,DdomTmz46TmThDkXGb3oUjRHS9eQ7Kgms3gtbUNhikku,SlerfTools,pool 2553 below the 8000 depth floor — no exit at size,6.074,winner,1.264,1.605,MOON_STEADY
2026-07-29 04:26:17.483518+00,9qVU3fxF13rGb2FWj1SJyjMuLDRvTsWbfqVhCUALVrej,KRISPY,RECOVERED retrial cap reached (6/night) — demotion holds for the rest of the day,2.633,winner,1.347,1.738,RUG_RISK
2026-07-29 04:40:39.34454+00,2iYMkjxzPr1twbGHtckvC2CUZ1rufgnckqMb8Loipump,PHILO,"RUG_RISK not on the live plug-in list (BASE,RISER,MOON_FAST,MOON_VIOLENT) — management genome unproven or drain-class; paper workshop owns it",2.881,winner,1.457,1.966,RUG_RISK
2026-07-29 04:42:17.911665+00,Dr4YBdfWkPmNtsfcS63Dw8pqb2fhhwDmtssc1HWN5Tdm,ANSEM,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),2.158,winner,1.184,1.401,RISER
2026-07-29 05:06:17.732636+00,6cbQdFWmLoePHbVSjjSkMEBr9PBYW651CR578C7xzsuh,JOMO,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),3.914,winner,1.453,1.961,RUG_RISK
2026-07-29 05:10:17.998385+00,8JfAgDqPFF6vKxPN1zQUPxKNNwLJvGn6L8f1973AUFfd,DICE,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),2.022,winner,1.149,1.319,RUG_RISK
2026-07-29 05:13:01.862307+00,BMpyJoFyn13SWUNX9GoC1Pn1jRnRFF5yxCrE3pgRpump,Memehunter,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.479,rug,1.129,1.243,RUG_RISK
2026-07-29 05:14:15.977494+00,B4BkFDfZyBj7UtNqpkvWFpxsxGUnkEQp6PCJS2uQ89sd,JOMO,"unlocked LP with pool $15,650 < $16,000 recovery-cliff floor — the −25% alarm would ring below the $12k/95% line",1.973,rug,1.251,1.564,RISER
2026-07-29 05:19:18.032221+00,4rF9dmKrd1XJBwJFAWF9Ua9XSG9tcr5shicsc3WhEUiF,🧲,pool 1855 below the 8000 depth floor — no exit at size,1.786,rug,1.177,1.373,MOON_STEADY
2026-07-29 05:20:49.554861+00,2zUj8K4AgPefAxqqTsF6AMetVoLS5PAD8D3LdBDnyn8a,LOCKIN,pool 2206 below the 8000 depth floor — no exit at size,22.821,winner,1.244,1.549,MOON_FAST
2026-07-29 05:32:31.309135+00,3nS9uwZG1whdUr7HVR61pawtSaNCz2SEur1RsDhbpump,Asya,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),2.511,winner,1.123,1.218,RUG_RISK
2026-07-29 05:37:38.395259+00,x8cKLDbjEqjVwWx2tLFWACcfneqao65dUWnRAaypump,carcat,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),1.336,rug,1.110,1.200,MOON_STEADY
2026-07-29 05:51:21.18131+00,CaxUFr4qHoaPWapsm7UJcBTyQcMhRUMhMqoUjo2CZ6bz,TCAT,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),1.210,rug,1.100,1.210,RUG_RISK
2026-07-29 05:55:08.023197+00,9XRq9nhx8M6ezs6rTyXbz21g8yJ4JNTDu1z6LGjYwBD9,PEEK,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),1.585,rug,1.146,1.312,RISER
2026-07-29 05:58:18.889609+00,GZqSH1qPYmBYFHzrRoHjopjwJEu4mQEe8WcK7Akeg29K,YYDS,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),2.095,winner,1.465,1.470,RUG_RISK
2026-07-29 06:05:42.196491+00,Gyd2uJeQ7puhu14F9Pg19yvcivLN5d77gQYA6CGBdUuW,APLCAT,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.542,rug,1.120,1.253,RUG_RISK
2026-07-29 06:23:49.280043+00,Aims1p3eeZYsJ1wW86uTiPAMTnHYUF3zsihDUrhej5g8,DUROV,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),2.025,winner,1.113,1.212,RUG_RISK
2026-07-29 06:24:20.663728+00,6GVnL3p4xSWcD4BqBFmn5A9kRL6sHdeJ35ZvQtzPrY1J,PAVEL,pool 1713 below the 8000 depth floor — no exit at size,1.412,rug,1.177,1.412,MOON_FAST
2026-07-29 06:37:09.892762+00,3hxACjuzPH32ETpFn82XgvFq3S4AccBwLs25foBeCYaJ,MarketCat,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),1.488,rug,1.120,1.252,RUG_RISK
2026-07-29 06:46:30.979824+00,EMYXmNNfrLkpuF5VNu4kPH8Ao4cbHU9QhnJn1sMSxPBS,MarketCat,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),2.409,winner,1.343,1.768,BASE
2026-07-29 06:48:49.913863+00,JDVryaGEPduSA4bDhCDGULV2FBvJZGyFvWoZ4GVGijn4,puvel,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),1.409,rug,1.114,1.231,RUG_RISK
2026-07-29 06:54:22.939079+00,F1pZC8g5vE4m1vk3rDK8zQkQu6ToMMTy6hmifRFd18F6,MarketCat,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),12.663,winner,1.157,1.337,RUG_RISK
2026-07-29 07:12:18.304207+00,FFaTQx64Wq6vHJ7fHJtnk1KKhzZ5iMiZ3bvvKreT7aDz,دوروف,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),9.002,winner,1.193,1.423,RUG_RISK
2026-07-29 07:15:23.272487+00,389cLYSbcj47kY8CozJZM4p1Z2KjVy8pXowC6bs7zWjm,MarketCat,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),9.325,winner,1.166,1.361,BASE
2026-07-29 07:39:32.259739+00,CmQqRhe35BUngH39P8CZpuLcAK2BRyPrFNyuZ3tgLxuZ,Meowl,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),6.379,winner,1.101,1.213,RUG_RISK
2026-07-29 07:39:57.392605+00,9oX8fvJ3eGUU3qKnKymzBdbX5q1Biu2Fau9p7t7BgDvD,SPERMY,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),2.703,winner,1.101,1.212,RUG_RISK
2026-07-29 08:08:13.346221+00,71eNwLPy7gpaVdRmFHTcxosnZGFx4RcxjUvBWcpEzbVp,Frog,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),1.764,dud,1.143,1.308,RUG_RISK
2026-07-29 08:12:55.884497+00,HkHc6rz8iYKp1UKqivh6xpRyZT7s9vTZ4jrNcULNWAdw,luck,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),6.142,winner,1.195,1.431,MOON_STEADY
2026-07-29 08:13:40.936664+00,DEkXfrmxArjCTv3Znmfxw6H8q2oNhQXBd4urUBFKrnk,luck,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),11.351,winner,1.269,1.613,BASE
2026-07-29 08:22:22.708649+00,7edzNZxFh82LWRhVgZNe4XrxqMCGmt2Grbspv965kEfp,BOH,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),4.048,winner,1.114,1.242,RUG_RISK
2026-07-29 08:32:08.171665+00,85TbEKA9APGaKtv3q6rphbdmfgWhtVuJ7uALMz6Jpump,SPOONSEY,RUG_RISK — class is not traded (RUG_RISK not formula-qualified: needs crowd-PASS + in-envelope),3.395,winner,1.149,1.270,RUG_RISK
2026-07-29 08:35:17.901716+00,82h9Fso7ifTmwLoWQGWisssNoSorLydZRPcgnUW8pump,BULLISHCAT,BASE — regime gate: thin sample (4) — waiting for paper to prove the turn,1.349,dud,1.114,1.224,BASE
2026-07-29 08:37:20.187774+00,5d3bR3twJKFV3NtZ2eXCnK7JTV5VQDJgz8Qmg2A1jwTw,luck,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),2.980,winner,1.271,1.617,RISER
2026-07-29 09:15:43.193192+00,5Kvqfc6KyVPqaZJJPSdkpk534nnzmorZLyEXncQ9pump,WHITESEM,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),2.318,winner,1.135,1.254,MOON_SLOW
2026-07-29 09:20:04.908536+00,9R8p9D9K6BT9ud8RoDz3Va6yJ1kuFyksL6RThrhpump,Googlerot,RECOVERED tier — paper-only on ALL venues until proven (4 of last 5 live full losses; drain-farm profile; reopens on ~30 clean fills + operator word),4.162,winner,1.206,1.398,MOON_SLOW
